"","loss_eta_l2","loss_eta_baseline1_l2","loss_eta_baseline2_l2","loss_eta_l1","loss_eta_baseline1_l1","loss_eta_baseline2_l1","loss_beta_l2","loss_beta_baseline1_l2","loss_beta_baseline2_l2","loss_beta_l1","loss_beta_baseline1_l1","loss_beta_baseline2_l1"
"69",0.315539963067,2.9762194720831,0.338948027599409,0.620818508378546,6.64668654257667,0.535125959977568,0.308941397612795,2.8604621907215,0.392573245827916,0.739060690610318,6.45209210522678,0.666194293476157
"70",0.32937062273768,1.46766545730492,0.39661160919387,0.59976319809625,3.3286096692675,1.0050482233992,0.385233201494859,1.53653707966507,0.4036013678695,0.77597331970648,3.41143237506064,1.02485627562859
"71",0.427118802224288,0.10417606981466,0.201716994639483,0.717256064746216,0.244483670761202,0.360329939310503,0.47497409415399,0.107784364386635,0.230289642275353,0.948409994917766,0.227038920403909,0.50531199465412
"72",0.264843416276281,6.14436482837566,1.20437275683563,0.46045475489209,15.3418674428646,2.22976068069014,0.967649272386694,6.91482777893873,0.62363940991495,2.2369368298898,17.0027103717419,1.46394105658559
"73",0.530801433579218,2.75536229345368,0.488222274925236,0.922540113978215,5.99332663557691,1.11743034547818,1.16510723439087,2.35963549293939,0.899168922789724,2.67365676909704,4.56188569305314,2.18800384965496
"74",0.265317498005108,0.220138168193022,0.447326046633858,0.569676430693023,0.424249820488712,0.856225669451925,0.3139226249797,0.162739501950772,0.384876917438782,0.733479826484478,0.31804140752857,0.966996981800395
"75",0.289954408078327,3.39451203327336,0.21016553790813,0.471696117404198,8.76906750702311,0.380016429379411,0.419191350001226,3.53733499834985,0.292937736296442,0.723861147994883,9.07019172986402,0.61794450659572
"76",0.220832102593421,2.63555364075002,0.135976245549685,0.342778821008298,5.61865284967847,0.249038958272142,0.249123954070621,2.68760909269635,0.172420435021647,0.592185152504323,5.71054050964905,0.425735570760788
"77",0.506856985065436,2.16988211076474,0.152716320278028,0.939025182431027,5.05987108635256,0.278796094049221,0.636485120575756,2.39476384076787,0.330086361190711,1.37286198858661,5.57351324390938,0.738593286897107
"78",0.395234159916804,3.50902371625566,0.19330592735482,0.821099593541003,8.31833063049669,0.261664637656026,0.440476518251353,3.47644601019645,0.212989626220623,0.993904003499199,8.30251537585499,0.444037185854441
"79",0.359188656540749,0.216692245485423,0.392797599193923,0.50609821022029,0.493180460361813,0.530993906997932,0.301834639182129,0.203734357537317,0.314977505573964,0.645178004041382,0.318925593540786,0.670073700819024
"80",0.512635488726064,4.67864113072798,0.648194352933562,0.712674196637782,12.0741930372644,1.600133076359,0.495097790559639,4.57936318066987,0.584020821472424,0.976346611744758,11.7646810299976,1.43270876940026
"81",0.192259959603223,3.63541093095608,0.329711963944998,0.255248556307561,8.80349034119156,0.722343130371625,0.276652169448864,3.49675366182778,0.364853399714819,0.622369968704318,8.3291787367108,0.872099107685755
"82",0.0264841631028142,19.9056386604572,0.478167542167025,0.027584376397187,45.5157631500034,1.02181199969401,0.378427484722578,20.0518809721733,0.369824650261613,0.783099941408259,45.5645263418575,1.02552450499883
"83",0.416259981054849,6.00669629416818,0.376237192797653,0.585752002764891,13.5627373635274,0.596724307382911,0.432487945755009,5.99542579794394,0.387036648420202,0.884765356172704,13.3844285815369,0.895737660790725
"84",0.26548287110842,0.340919089922074,0.118505680319065,0.557696712212925,0.776490894062022,0.285492263875466,0.254088080908862,0.327643890432793,0.126976413494745,0.585128321825202,0.714394256835381,0.304909197061826
"85",0.597822176207922,3.96309085627723,0.385296366721965,0.841661702656401,8.71638180050676,0.476266140961471,0.520131305372173,4.03697231001163,0.291800652143331,1.0374350150653,8.74840150191333,0.67203945337037
"86",0.234053455837559,0.461577577953088,0.203350841481499,0.328849627289081,1.09189488056216,0.314782111610706,0.245413098228933,0.582193458622545,0.208841702958792,0.588272078862656,1.182968052229,0.574204563184281
"87",0.126208973631338,0.689881493749897,0.271114164881964,0.292830608231143,1.36076140663,0.640619634623373,0.34647540487036,0.493506280267663,0.406092358577035,0.665735042653713,0.862991788086479,0.987483475449322
"88",0.251991255088127,0.354976882176879,0.355854585916823,0.54679356178892,0.755706352478044,0.979674653499456,0.290816301181048,0.32538638714662,0.334509189560447,0.709354779259595,0.559962839496333,0.918671777972353
"89",0.118687764764632,7.7620042716699,0.242556137313591,0.215705660658654,19.9581980946995,0.410181569608598,0.332758680962775,7.66980203417127,0.293076438747792,0.662963853974743,19.7681095898614,0.692042844293293
"90",0.177019287892448,0.483238632521073,0.156712542337571,0.359413913125406,0.973489567427766,0.30373929494748,0.191806491684948,0.553324723136091,0.176967716836143,0.465019080644803,1.05826059457095,0.429012201291425
"91",0.22124872325734,0.261439989988737,0.256600254518852,0.351404319558943,0.658498787385712,0.381527082754538,0.359436086721537,0.183005043214484,0.353981665418173,0.918794829275833,0.300886717589948,0.847488001866515
"92",0.288117080215659,0.363760963337565,0.50383336537782,0.589094936325043,0.862477129197637,0.971734166616982,0.254012326909653,0.504576182799423,0.352531245703405,0.628349836060875,0.947440056033088,0.781859309902833
"93",0.202913762479695,0.257494688705166,0.266575362067656,0.286934493389677,0.521699756579984,0.402216106692949,0.457536598450498,0.435426074148186,0.4510569387195,0.982933313785928,0.884680842972207,1.0982149270892
"94",0.225540701746696,5.25189309293041,0.311218413260751,0.367316360280964,13.0455467049517,0.399454207235646,0.25921221108194,5.08097884984443,0.293030779947164,0.61539759313159,12.6577188329891,0.647535440086273
"95",0.543485293457363,1.60078612669267,1.59763610490701,1.17291642168418,3.64477853811979,3.4330214452012,1.8031354365741,0.24760264466898,0.57675609414735,4.14558378530193,0.521418932693271,1.24866946597543
"96",0.452147083926794,0.653634643118585,0.47876773936795,0.929616479399926,1.25825783507106,0.71530661649159,0.486889855427735,0.740769844414736,0.546640755858968,1.10984613233469,1.35941784443413,1.10248874480968
"97",0.619789257833318,1.24617862128033,1.31534820597102,1.08852497061951,2.64547106765612,2.79444864810687,1.59077171041623,0.377741066491657,0.467060921286209,3.96716361234672,0.63856634619691,1.06752560668077
"98",0.330731283419699,1.08600378370376,0.192259057670592,0.803607060615618,2.34720388112525,0.370195846144661,0.455135174806486,1.35921312650696,0.413744367453833,1.09234067480183,2.81814135077153,0.861473986280077
"99",0.992103476887525,4.03341356266819,1.1545621646471,1.52987583661865,9.29321816606413,2.22030440079836,1.03238689411487,3.694817685575,0.960935684401408,2.2294542514004,8.44943857920519,1.94445044444109
"100",0.638513925288018,0.582740373491625,0.418929372025317,1.02737432024186,1.24079045158582,0.820435561926619,0.781225404407333,0.457034296015246,0.554046899005112,1.64360871921279,0.818659937433027,1.28301375180739
